DEPTH,C13Z,C24Z,CALZ,CN,CNCD,GRZ,LSN,PE,PORD,SSN,TENZ,ZCOR,ZDEN
1431.4,274.0279,365.1193,319.5736,-999.25,34.7528,107.7465,654.1038,3.2445,3.3783,2163.0281,-24.1002,37.0728,2594.2585
1431.5,273.9713,363.2007,318.586,-999.25,34.6106,107.2838,653.8312,3.1929,3.6035,2156.8088,-19.156,34.0051,2590.5413
1431.6,273.9953,362.4204,318.2079,-999.25,34.4093,106.717,653.4453,3.2795,3.8189,2148.8127,-14.1842,26.4856,2586.9883
1431.7,274.0152,362.4288,318.222,-999.25,34.2374,106.2575,652.2882,3.3994,3.9763,2139.5378,-11.8948,18.7284,2584.3916
1431.8,273.9333,363.3667,318.65,-999.25,34.1158,106.1388,649.373,3.514,3.9366,2126.4429,-16.6002,13.0333,2585.0459
1431.9,273.7054,362.7009,318.2031,-999.25,33.9893,106.7351,645.5519,3.4527,3.5824,2109.5391,-22.9071,13.4445,2590.8909
1432,273.4937,361.6846,317.5892,-999.25,33.9041,107.7557,641.3943,3.3313,3.1174,2092.7246,-27.2606,16.1881,2598.5635
1432.1,273.4241,361.7628,317.5934,-999.25,34.0217,109.6351,636.0358,3.153,2.5161,2078.9226,-25.6477,22.6535,2608.4839
1432.2,273.4247,365.0041,319.2144,-999.25,34.3396,111.3206,629.5933,3.0682,2.1165,2068.9087,-23.5311,28.6217,2615.0774
1432.3,273.3946,368.1933,320.794,-999.25,34.5622,112.6328,624.1068,3.0418,1.8708,2059.011,-23.0296,33.2648,2619.1323
1432.4,273.2638,368.1754,320.7196,-999.25,34.1504,112.9864,624.2322,3.1551,1.9986,2046.6727,-26.6925,33.6801,2617.0234
1432.5,273.1754,364.6306,318.903,-999.25,33.0422,113.2114,631.4474,3.3325,2.2864,2033.6227,-29.2729,31.0519,2612.2742
1432.6,273.2362,357.3842,315.3102,-999.25,31.7765,114.0734,645.6796,3.4468,2.5276,2032.8695,-25.6164,27.2097,2608.2939
1432.7,273.2779,349.1005,311.1892,-999.25,30.8582,114.9637,659.776,3.4981,2.7111,2041.9369,-20.8878,24.3932,2605.2668
1432.8,273.243,340.46,306.8515,-999.25,30.7733,115.4001,671.6548,3.4349,2.8124,2071.7212,-16.331,24.0361,2603.5957
1432.9,273.1243,336.9216,305.0229,-999.25,31.3148,114.6139,679.3651,3.3894,2.982,2113.8386,-16.1069,25.1734,2600.7976
1433,272.9873,335.9798,304.4836,-999.25,31.8515,113.5808,685.8713,3.3891,3.1985,2153.2947,-17.0326,26.4246,2597.2249
1433.1,272.8528,340.0938,306.4733,-999.25,32.2138,112.204,689.2987,3.4642,3.4852,2179.1909,-19.3883,27.6299,2592.4949
1433.2,272.8117,345.5651,309.1884,-999.25,32.3666,110.2455,686.8898,3.4755,3.7262,2179.6199,-22.5706,28.3676,2588.5176
1433.3,272.7958,349.7297,311.2628,-999.25,32.4833,107.9456,682.5757,3.4422,3.9253,2172.0483,-26.476,29.0219,2585.2322
1433.4,272.8116,350.1378,311.4748,-999.25,32.4927,105.1277,676.9993,3.3302,4.0189,2154.8457,-31.6141,29.52,2583.6882
1433.5,272.8383,349.1652,311.0018,-999.25,32.1754,103.059,678.5458,3.1999,3.9827,2147.95,-34.5845,28.5648,2584.2854
1433.6,272.8477,348.6809,310.7643,-999.25,31.7557,101.5822,683.5729,3.0639,3.8903,2148.4382,-35.8845,26.7516,2585.8093
1433.7,272.7947,350.0733,311.434,-999.25,31.3242,101.2467,693.7796,2.9091,3.6898,2165.1497,-33.7053,23.678,2589.1189
1433.8,272.7247,353.1711,312.9479,-999.25,31.1421,100.4866,702.6408,2.7747,3.4912,2187.3313,-31.9296,22.0361,2592.396
1433.9,272.6571,357.1262,314.8916,-999.25,30.9476,99.3741,711.1372,2.6755,3.3395,2208.1084,-31.3707,21.1573,2594.8982
1434,272.6014,363.2589,317.9301,-999.25,30.4578,97.6746,720.4397,2.6853,3.3707,2220.3843,-34.0865,21.1464,2594.3828
1434.1,272.5774,369.7541,321.1657,-999.25,29.7009,96.0384,730.9884,2.7515,3.5774,2225.0029,-37.3272,19.819,2590.9739
1434.2,272.6042,372.4401,322.5221,-999.25,29.0702,94.6598,739.8678,2.8003,3.9194,2226.3855,-38.0443,15.9824,2585.3296
1434.3,272.6449,373.5668,323.1058,-999.25,28.6454,93.3706,746.4971,2.8341,4.2441,2228.7888,-38.0975,12.2008,2579.9727
1434.4,272.6836,372.0479,322.3658,-999.25,28.6472,92.3313,747.8544,2.8647,4.4799,2232.2129,-37.7558,9.4999,2576.0808
1434.5,272.6459,370.1097,321.3778,-999.25,28.9551,92.117,742.0536,2.9848,4.5534,2227.1404,-37.986,8.6492,2574.8687
1434.6,272.6282,369.2969,320.9625,-999.25,29.3299,92.4862,732.9811,3.1317,4.5859,2215.3584,-37.6354,8.075,2574.332
1434.7,272.6974,371.6888,322.1931,-999.25,29.816,94.1329,717.4783,3.2772,4.5629,2189.5029,-35.3122,8.0811,2574.7126
1434.8,272.7431,375.1064,323.9248,-999.25,30.319,96.683,700.6565,3.2657,4.5076,2159.1748,-32.2731,9.253,2575.624
1434.9,272.7375,376.6605,324.699,-999.25,30.8104,99.3222,685.2896,3.1953,4.4234,2131.4116,-30.0838,10.7953,2577.0137
1435,272.6656,372.3194,322.4926,-999.25,31.3423,101.7203,673.6059,3.0544,4.2539,2112.6387,-29.955,13.0585,2579.8105
1435.1,272.6888,365.9235,319.3061,-999.25,32.1799,103.2107,662.4495,2.9831,3.9869,2103.8943,-29.4445,15.6857,2584.2163
1435.2,272.7452,361.4028,317.074,-999.25,33.1134,104.3692,651.4024,2.9491,3.697,2098.6995,-28.7208,18.2387,2588.9998
1435.3,272.8077,362.9417,317.8747,-999.25,34.043,104.9925,642.527,2.9613,3.3914,2100.9089,-28.8617,20.7055,2594.042
1435.4,272.787,365.1705,318.9788,-999.25,34.458,105.3097,641.3016,2.9021,3.1228,2110.9792,-32.5946,23.7842,2598.4731
1435.5,272.7518,365.921,319.3364,-999.25,34.6569,105.4729,643.0988,2.8206,2.8856,2123.4551,-37.312,26.6754,2602.387
1435.6,272.7256,362.3951,317.5603,-999.25,34.5385,105.2231,648.8659,2.755,2.7601,2137.2983,-41.7755,27.4088,2604.459
1435.7,272.6821,357.6046,315.1434,-999.25,34.3278,104.7403,654.1497,2.7786,2.7729,2145.9473,-43.0603,24.9349,2604.2478
1435.8,272.6276,351.9298,312.2787,-999.25,33.9719,104.6903,657.3486,2.905,2.9734,2142.3425,-41.1482,21.344,2600.9387
1435.9,272.6112,346.2563,309.4338,-999.25,33.5402,105.0228,660.0066,3.0365,3.2056,2134.2861,-39.5553,19.2801,2597.1074
1436,272.6319,342.49,307.561,-999.25,32.8945,106.047,662.6509,3.1449,3.4394,2119.3381,-39.1589,21.0425,2593.2502
1436.1,272.6337,346.6071,309.6204,-999.25,32.2414,107.241,664.9305,3.2004,3.5282,2105.8118,-39.114,24.0251,2591.7842
1436.2,272.6441,353.3785,313.0113,-999.25,31.8307,108.276,665.1826,3.2559,3.5589,2095.4072,-38.3037,25.8131,2591.2783
1436.3,272.643,362.4981,317.5706,-999.25,32.1786,108.7134,659.2539,3.3062,3.4939,2092.6973,-35.3394,24.8901,2592.3503
1436.4,272.5278,365.3432,318.9355,-999.25,33.4805,108.2682,646.3226,3.2751,3.4208,2094.8091,-31.4635,23.6082,2593.5576
1436.5,272.4174,366.0334,319.2254,-999.25,34.9219,107.629,632.5029,3.2119,3.3674,2095.8398,-28.5051,22.6386,2594.4377
1436.6,272.3812,365.0638,318.7225,-999.25,36.1498,107.011,620.0874,3.1146,3.3658,2090.5889,-28.5533,22.2889,2594.4639
1436.7,272.3566,366.1906,319.2735,-999.25,36.2461,107.2447,614.8268,3.0511,3.3565,2076.1597,-30.3798,23.2988,2594.6179
1436.8,272.3407,367.5643,319.9525,-999.25,35.9344,107.6978,612.621,2.9988,3.3107,2060.335,-32.1387,25.4736,2595.3738
1436.9,272.4259,368.4065,320.4162,-999.25,35.0775,108.1197,615.9914,2.9473,3.1394,2047.1049,-33.2848,30.4364,2598.2007
1437,272.6304,366.264,319.4472,-999.25,34.2228,107.7863,623.224,2.8454,2.8193,2044.205,-34.8801,35.5069,2603.4817
1437.1,272.8101,362.5506,317.6803,-999.25,33.3547,107.3464,632.1452,2.7296,2.4573,2044.9204,-36.576,39.941,2609.4543
1437.2,272.8355,357.0571,314.9463,-999.25,32.3597,107.4694,644.3243,2.6217,2.077,2048.9812,-37.4705,42.8611,2615.7292
1437.3,272.791,355.1463,313.9686,-999.25,31.2643,108.871,656.4766,2.5778,1.8082,2048.7129,-36.4888,45.7921,2620.1641
1437.4,272.6984,359.7974,316.2479,-999.25,30.3619,111.673,663.7318,2.658,1.8724,2040.2173,-34.3705,47.0502,2619.1062
1437.5,272.5909,365.6069,319.0989,-999.25,29.7115,114.4278,667.5581,2.7704,2.0843,2030.6156,-32.7591,46.0581,2615.6099
1437.6,272.5052,372.1254,322.3153,-999.25,29.7063,116.5669,663.8359,2.919,2.5433,2021.884,-32.5503,40.4005,2608.0359
1437.7,272.4664,373.8101,323.1382,-999.25,30.4169,116.9456,655.1057,3.0521,3.0485,2021.658,-33.1216,34.0169,2599.7007
1437.8,272.4012,372.8055,322.6033,-999.25,31.1932,116.5813,647.5222,3.186,3.5301,2025.6511,-32.9801,29.5248,2591.7537
1437.9,272.2899,367.7813,320.0356,-999.25,31.7703,114.9192,645.8018,3.3267,3.9505,2038.2843,-30.5,29.8701,2584.8167
1438,272.2233,363.9974,318.1104,-999.25,31.742,112.9163,653.02,3.4668,4.2735,2058.4053,-26.3715,32.2059,2579.4866
1438.1,272.1687,360.3617,316.2652,-999.25,31.5909,111.0182,662.3514,3.5926,4.5152,2080.8601,-23.0026,33.8324,2575.5
1438.2,272.1505,355.6327,313.8916,-999.25,31.3732,109.5644,673.7224,3.6637,4.5119,2106.5974,-23.3767,33.0956,2575.5544
1438.3,272.3174,349.9134,311.1154,-999.25,31.1923,108.7556,684.5288,3.6214,4.1795,2131.0149,-29.3695,31.3286,2581.0381
1438.4,272.5183,345.3295,308.9239,-999.25,30.9704,108.2385,695.1142,3.5165,3.7496,2153.5354,-36.2104,29.8078,2588.1313
1438.5,272.6172,345.1703,308.8938,-999.25,30.6804,108.4887,704.0161,3.2769,3.2337,2169.9131,-41.4171,29.2618,2596.644
1438.6,272.4781,347.2909,309.8845,-999.25,30.6505,109.6252,706.3506,3.01,2.9348,2176.9387,-41.0127,27.836,2601.5754
1438.7,272.3328,349.1277,310.7302,-999.25,30.7449,110.9404,705.6983,2.7747,2.7659,2179.4072,-38.7334,25.4441,2604.3635
1438.8,272.3476,349.8413,311.0944,-999.25,30.9443,111.9875,700.6395,2.6755,2.8646,2171.812,-34.2908,20.7184,2602.7334
1438.9,272.4587,351.8047,312.1317,-999.25,30.9095,111.9521,696.7329,2.6883,3.0192,2159.3796,-30.4983,15.6055,2600.1836
1439,272.5671,353.6816,313.1244,-999.25,30.9717,110.2885,691.8919,2.7577,3.0134,2147.6157,-28.9733,12.6278,2600.2791
1439.1,272.6744,355.1643,313.9194,-999.25,31.3731,108.5505,683.8608,2.8033,2.9156,2138.0898,-28.5802,11.041,2601.8933
1439.2,272.7727,357.2268,314.9997,-999.25,32.5231,107.3819,668.9579,2.7823,2.6839,2132.9834,-30.831,12.1716,2605.7151
1439.3,272.7579,361.3427,317.0502,-999.25,34.0109,108.1975,652.1458,2.7484,2.609,2129.1055,-35.8326,14.9016,2606.9512
1439.4,272.7003,364.9124,318.8063,-999.25,35.3223,109.6461,637.5955,2.7617,2.6919,2124.8752,-40.8832,17.4743,2605.5842
1439.5,272.6163,366.696,319.6562,-999.25,36.0918,111.8298,629.2446,2.894,3.1146,2120.6421,-44.3281,18.9468,2598.6086
1439.6,272.6009,367.5299,320.0654,-999.25,36.4537,113.1001,625.9961,3.0174,3.5959,2120.4189,-43.3777,19.5763,2590.6685
1439.7,272.5871,368.035,320.3111,-999.25,36.7296,113.8725,624.1111,3.0746,3.963,2122.1147,-41.3183,20.6196,2584.6106
1439.8,272.5376,367.0143,319.776,-999.25,36.8103,113.8041,624.8232,2.9726,3.9788,2126.4141,-38.776,22.9167,2584.3503
1439.9,272.4547,361.7431,317.0989,-999.25,36.5421,113.4722,627.6935,2.8688,3.7255,2126.3853,-39.145,24.93,2588.5295
1440,272.3648,354.7564,313.5606,-999.25,36.1425,112.962,631.0353,2.8175,3.4454,2123.3276,-40.8696,26.4205,2593.1514
1440.1,272.2682,345.8585,309.0634,-999.25,35.4948,111.8363,635.1827,2.9082,3.2165,2114.2888,-45.391,26.7241,2596.928
1440.2,272.2349,341.199,306.7169,-999.25,34.6507,109.9933,641.7914,3.0187,3.081,2107.8696,-50.6378,27.9542,2599.1636
1440.3,272.2526,338.8735,305.5631,-999.25,33.8056,108.0999,649.5394,3.0996,2.9771,2105.5498,-54.5901,29.9669,2600.8789
1440.4,272.4049,340.1559,306.2804,-999.25,33.2861,106.8467,658.0075,3.0786,2.9435,2116.551,-51.9173,33.0112,2601.4319
1440.5,272.596,339.9127,306.2543,-999.25,33.5362,106.659,661.7507,3.0004,2.9803,2136.9417,-42.1348,34.5647,2600.8254
1440.6,272.6689,338.1596,305.4143,-999.25,34.7568,107.1231,656.1706,2.9186,3.0653,2157.1145,-30.5317,34.4657,2599.4229
1440.7,272.7008,338.3632,305.532,-999.25,35.9012,107.3985,649.6287,2.8592,3.1349,2171.627,-22.7113,34.9171,2598.2744
1440.8,272.6758,343.3715,308.0237,-999.25,36.3996,107.1783,644.657,2.8654,3.1584,2172.2881,-23.9799,36.4707,2597.8872
1440.9,272.6104,350.6249,311.6177,-999.25,35.6061,107.0586,647.7865,2.9584,3.1589,2161.5652,-28.1605,36.506,2597.8784
1441,272.5327,357.8436,315.1882,-999.25,34.55,107.2448,653.4459,3.0634,3.1817,2150.3906,-29.1485,34.8038,2597.502
1441.1,272.4908,364.933,318.7119,-999.25,33.236,108.0516,662.9983,3.1549,3.2774,2141.6001,-22.2004,29.3629,2595.9236
1441.2,272.6237,370.1435,321.3836,-999.25,31.9827,108.6023,674.6555,3.1648,3.4516,2136.9924,-16.1974,23.387,2593.0479
1441.3,272.7778,373.5445,323.1612,-999.25,30.7766,108.8155,686.8064,3.1543,3.6407,2133.1892,-14.2513,18.5797,2589.9287
1441.4,272.8498,372.4308,322.6403,-999.25,29.7999,108.3813,698.3683,3.134,3.8333,2130.8801,-21.6114,17.4704,2586.7512
1441.5,272.738,367.0641,319.9011,-999.25,29.4978,108.056,703.6185,3.1595,3.9736,2132.4094,-27.5394,20.2821,2584.4348
1441.6,272.6223,360.2168,316.4196,-999.25,29.5174,107.8954,705.5605,3.1979,4.0852,2135.8628,-30.0886,23.8925,2582.5938
1441.7,272.5928,351.3223,311.9575,-999.25,30.1398,108.0368,701.1565,3.234,4.1387,2142.8801,-25.8202,27.0271,2581.7114
1441.8,272.6219,345.4101,309.016,-999.25,30.7918,108.1442,696.5856,3.2193,4.1871,2151.1692,-26.8016,25.8487,2580.9136
1441.9,272.6632,342.2101,307.4366,-999.25,31.2912,108.2726,693.7469,3.1883,4.2499,2160.03,-31.1241,23.0458,2579.8765
1442,272.7051,346.2999,309.5025,-999.25,31.2759,108.5993,696.7127,3.1403,4.3659,2170.6765,-38.6225,18.773,2577.9626
1442.1,272.6758,352.707,312.6914,-999.25,31.0678,109.1554,701.9474,3.0825,4.5099,2182.1313,-37.9767,17.0802,2575.5867
1442.2,272.6377,353.2956,312.9666,-999.25,31.1791,109.8854,702.6702,2.9718,4.5986,2188.8813,-24.9705,19.8974,2574.123
1442.3,272.6642,352.1858,312.425,-999.25,31.4356,110.644,700.5519,2.8461,4.6254,2191.4387,-12.8337,22.8662,2573.6807
1442.4,272.8323,351.3754,312.1039,-999.25,31.7199,111.4319,695.191,2.7308,4.511,2185.0093,-8.1835,24.3127,2575.5684
1442.5,273.048,353.7866,313.4173,-999.25,31.2424,112.4258,697.1794,2.7664,4.305,2174.3933,-16.1416,22.2954,2578.968
1442.6,273.2114,353.8708,313.5411,-999.25,30.5199,113.489,703.4363,2.8857,4.1203,2166.042,-24.4301,19.9581,2582.0151
1442.7,273.2135,347.8224,310.5179,-999.25,29.6288,114.296,716.0569,3.1618,4.041,2166.2458,-27.9331,18.1991,2583.324
1442.8,273.1543,342.8188,307.9866,-999.25,29.4508,113.4019,722.6884,3.4547,4.1004,2176.5232,-24.4698,19.0139,2582.3433
1442.9,273.1378,340.1319,306.6348,-999.25,29.5835,111.6729,724.9059,3.6981,4.1735,2187.3357,-21.9867,20.8629,2581.1372
1443,273.2156,342.4753,307.8454,-999.25,30.1482,108.4447,718.8638,3.7829,4.2127,2193.2681,-25.5179,24.5003,2580.4902
1443.1,273.3089,347.3956,310.3523,-999.25,30.4082,105.3476,712.9804,3.7041,4.1626,2188.1714,-30.9525,28.6132,2581.3181
1443.2,273.3912,351.9891,312.6902,-999.25,30.4977,102.8156,708.7159,3.5793,4.0873,2180.9819,-33.4518,32.3289,2582.5593
1443.3,273.3946,353.2865,313.3405,-999.25,30.3725,101.9762,708.3328,3.3858,3.9793,2175.5085,-26.1713,34.073,2584.3418
1443.4,273.3241,350.2468,311.7854,-999.25,30.4527,102.3959,709.1396,3.1554,3.8458,2179.6311,-17.931,32.3289,2586.5442
1443.5,273.2704,346.3901,309.8303,-999.25,30.6177,103.084,710.059,2.9191,3.6983,2187.0332,-13.4786,29.3115,2588.9785
1443.6,273.303,343.006,308.1545,-999.25,30.8433,103.8459,711.1855,2.7102,3.5306,2197.6843,-21.878,24.9063,2591.7458
1443.7,273.3287,341.4064,307.3676,-999.25,30.9481,104.199,712.7882,2.6092,3.4139,2205.9502,-34.0653,21.7553,2593.6707
1443.8,273.3948,341.6361,307.5154,-999.25,30.8398,103.7765,714.7932,2.7327,3.5106,2208.0442,-33.6609,23.0475,2592.0745
1443.9,273.5036,343.3199,308.4118,-999.25,30.636,103.0983,716.6727,2.9092,3.7162,2206.6948,-26.6249,26.6901,2588.6824
1444,273.6287,349.067,311.3478,-999.25,30.2713,101.9999,717.3985,3.1188,4.1167,2197.3276,-10.7515,34.4668,2582.0745
1444.1,273.5786,356.6127,315.0956,-999.25,29.9418,101.0245,715.1136,3.1647,4.5275,2180.7488,-2.7154,42.5775,2575.2959
1444.2,273.4959,362.4687,317.9823,-999.25,29.6914,100.3005,712.0601,3.1357,4.8536,2164.1509,0.2324,49.7187,2569.915
1444.3,273.4204,363.703,318.5617,-999.25,29.6259,100.2507,708.595,2.9897,4.9144,2151.5273,-5.1489,54.4843,2568.9119
1444.4,273.3438,361.4149,317.3794,-999.25,29.7665,100.8287,706.5374,2.8532,4.6022,2149.7803,-8.5525,57.1688,2574.0642
1444.5,273.2345,358.926,316.0803,-999.25,30.0048,101.4041,704.4583,2.7352,4.1867,2151.6931,-9.4451,59.0072,2580.9189
1444.6,273.1006,358.3603,315.7305,-999.25,30.4283,101.5872,701.258,2.6605,3.6938,2158.1667,-5.1944,58.8633,2589.0518
1444.7,273.1447,360.8221,316.9834,-999.25,30.778,100.9848,697.9445,2.6507,3.5009,2162.5691,-0.25,57.3195,2592.2354
1444.8,273.2602,363.3717,318.3159,-999.25,30.9791,100.1962,696.1611,2.6765,3.4737,2166.0195,3.5386,56.0602,2592.6841
1444.9,273.4718,364.63,319.0509,-999.25,30.7341,99.4239,699.6801,2.7878,3.7544,2168.2087,2.2932,56.9744,2588.0525
1445,273.5849,363.9901,318.7875,-999.25,30.3136,99.3729,705.4997,2.9461,3.9878,2169.4653,-7.6506,60.207,2584.2007
1445.1,273.5892,362.6121,318.1006,-999.25,29.9772,99.6329,709.9816,3.0918,4.1175,2169.4045,-20.6474,63.5239,2582.0613
1445.2,273.3591,360.5683,316.9637,-999.25,30.0905,100.3203,707.0445,3.1401,3.9401,2163.8191,-35.9679,64.8221,2584.9875
1445.3,273.3359,359.7395,316.5378,-999.25,30.6049,100.8272,696.7328,3.0887,3.6029,2151.7334,-45.1492,62.593,2590.5522
1445.4,273.7776,358.0677,315.9227,-999.25,31.3012,100.859,682.21,2.9866,3.2522,2131.8528,-41.1032,57.7149,2596.3389
1445.5,274.1577,355.6861,314.9219,-999.25,31.8422,100.7825,669.3425,2.8993,2.9373,2110.5933,-34.083,54.1599,2601.5344
1445.6,274.2663,352.3584,313.3123,-999.25,31.9602,100.6597,661.4393,2.8497,2.6908,2088.4636,-25.3813,54.6809,2605.6021
1445.7,274.2518,349.5762,311.914,-999.25,31.6691,100.7157,659.2977,2.8339,2.4686,2070.2236,-24.1569,57.8964,2609.2688
1445.8,274.2695,348.397,311.3332,-999.25,31.3111,100.7047,658.1327,2.8321,2.2543,2053.3784,-24.8503,59.6887,2612.804
1445.9,274.3111,352.6857,313.4984,-999.25,30.8411,100.3943,657.9103,2.8555,2.0764,2037.7784,-26.8063,56.4809,2615.7395
1446,274.4463,362.8436,318.6449,-999.25,30.2148,99.7074,658.2252,2.8742,2.0208,2020.3051,-27.8566,48.6136,2616.6563
1446.1,274.6944,373.1487,323.9215,-999.25,29.642,99.0268,658.0977,2.8854,2.045,2003.3695,-30.0042,40.6967,2616.2578
1446.2,275.1328,381.1146,328.1237,-999.25,29.4869,98.5594,654.8785,2.8805,2.2697,1991.3097,-34.9184,35.6547,2612.5498
1446.3,275.3755,385.1368,330.2562,-999.25,30.2828,98.208,644.8761,2.8592,2.6873,1990.7188,-35.1618,38.9004,2605.6597
1446.4,275.5154,387.8666,331.691,-999.25,31.3761,97.7528,633.138,2.8312,3.1599,1993.6484,-31.4957,45.3874,2597.8611
1446.5,275.5008,388.5563,332.0285,-999.25,32.6835,96.8,621.0776,2.7996,3.703,1998.8225,-20.4561,55.4239,2588.9001
1446.6,275.447,388.6927,332.0698,-999.25,33.1933,95.2741,614.485,2.809,4.2416,1993.8297,-14.9406,58.0432,2580.0146
1446.7,275.3829,388.8106,332.0968,-999.25,33.3055,93.6453,610.0743,2.8436,4.7635,1983.1339,-13.8036,56.5598,2571.4016
1446.8,275.3592,388.9488,332.154,-999.25,32.7829,92.106,608.0389,2.9207,5.2078,1960.3881,-21.2751,48.875,2564.071
1446.9,275.5394,388.9102,332.2248,-999.25,32.2184,90.828,605.1521,2.9635,5.5247,1933.4697,-28.3552,45.5261,2558.8428
1447,276.0762,388.9964,332.5363,-999.25,31.6308,89.8627,604.5109,2.9319,5.6144,1912.807,-29.723,54.4161,2557.363
1447.1,276.7159,389.1417,332.9288,-999.25,30.9788,89.0707,606.9846,2.9092,5.6268,1899.6029,-29.7383,65.2142,2557.1584
1447.2,277.5935,389.3227,333.4581,-999.25,30.1971,88.717,617.0151,2.9489,5.4989,1904.8119,-28.4317,75.7567,2559.2678
1447.3,277.882,389.3494,333.6157,-999.25,29.3879,88.9011,634.6223,3.0896,5.2344,1929.6503,-28.1017,78.9879,2563.6321
1447.4,277.5158,389.3315,333.4237,-999.25,28.6067,89.248,653.7563,3.2248,4.9008,1958.6157,-28.1913,79.0785,2569.1379
1447.5,275.873,389.2262,332.5497,-999.25,27.9512,89.7729,673.6522,3.2777,4.4187,1991.5212,-28.9983,72.7904,2577.0918
1447.6,274.1031,389.0996,331.6013,-999.25,27.5878,90.18,689.3889,3.1642,3.8947,2022.084,-29.2208,61.4278,2585.7373
1447.7,272.4702,388.66,330.5651,-999.25,27.3874,90.5784,702.7732,3.0212,3.4334,2052.167,-28.8785,48.6845,2593.3491
1447.8,271.2945,386.689,328.9917,-999.25,27.5877,91.0599,710.4019,2.8925,3.213,2081.6743,-27.6495,34.5984,2596.9858
1447.9,270.9512,383.8889,327.42,-999.25,28.1611,91.8392,710.799,2.8505,3.2784,2105.6475,-27.5834,25.4797,2595.9063
1448,270.7946,382.0005,326.3976,-999.25,28.827,92.7643,708.0432,2.8184,3.3973,2124.3311,-28.1872,20.0321,2593.9448
1448.1,270.6258,382.6857,326.6558,-999.25,29.5082,93.9111,699.8375,2.756,3.4871,2127.4614,-29.8003,23.358,2592.4626
1448.2,270.2627,381.4686,325.8656,-999.25,29.6636,94.6021,694.6744,2.6598,3.3522,2117.302,-30.8456,31.3644,2594.6882
1448.3,269.9088,379.1791,324.5439,-999.25,29.4862,94.9182,693.3574,2.5705,3.1178,2104.9985,-31.482,39.7301,2598.5566
1448.4,269.7298,375.9759,322.8528,-999.25,28.5493,94.3438,703.8147,2.528,2.6982,2096.6807,-31.2596,46.314,2605.48
1448.5,269.7074,373.8496,321.7785,-999.25,27.4024,93.6841,721.5787,2.5012,2.2151,2099.2168,-30.8571,51.6444,2613.4509
1448.6,269.7657,373.3363,321.551,-999.25,26.6489,93.8977,739.7972,2.4489,1.8218,2117.2419,-30.9841,57.8576,2619.9407
1448.7,269.8211,373.1445,321.4829,-999.25,26.1526,94.3564,755.1828,2.4134,1.5522,2138.4751,-31.1997,63.5154,2624.3884
1448.8,269.8573,372.5443,321.2008,-999.25,26.1697,94.9855,763.267,2.4577,1.5961,2161.9661,-30.5017,65.5154,2623.665
1448.9,269.8595,370.1021,319.9808,-999.25,26.5484,95.4741,762.1388,2.6375,1.9438,2175.5339,-26.0452,59.3849,2617.9272
1449,269.8355,367.6852,318.7604,-999.25,26.9964,96.1982,757.788,2.8362,2.3214,2182.9282,-20.9807,51.227,2611.6973
1449.1,269.7561,365.0901,317.4231,-999.25,27.5378,97.7492,747.6901,3.0125,2.6474,2177.2334,-17.4446,42.1171,2606.3181
1449.2,269.5818,360.1227,314.8522,-999.25,28.2648,99.8641,732.9648,3.0742,2.798,2163.1509,-20.7155,39.6765,2603.8328
1449.3,269.3476,354.9624,312.155,-999.25,29.1455,101.7271,716.0622,3.1056,2.9157,2147.7046,-24.9547,39.7031,2601.8909
1449.4,269.0472,351.6289,310.3381,-999.25,30.3691,102.508,695.0725,3.0984,3.0259,2131.1646,-26.1442,42.8372,2600.0723
1449.5,268.9885,351.8601,310.4243,-999.25,31.5158,102.1146,675.887,3.0557,3.1487,2114.1052,-17.8455,45.606,2598.0459
1449.6,269.0041,352.0958,310.55,-999.25,32.4401,101.4742,659.5886,3.0008,3.2524,2096.6443,-8.4467,48.4953,2596.3352
1449.7,268.9951,349.821,309.4081,-999.25,32.6922,100.7573,651.289,2.9417,3.2903,2077.9231,-4.3703,52.4834,2595.7095
1449.8,268.8286,345.1292,306.9789,-999.25,32.5795,100.9253,646.447,2.9284,3.337,2056.5571,-13.4237,57.7401,2594.9399
1449.9,268.6667,340.3008,304.4838,-999.25,32.4295,101.7566,641.4813,2.9372,3.4246,2033.5038,-25.497,62.9522,2593.4941
1450,268.6114,336.5324,302.5719,-999.25,32.3118,104.4266,634.6252,2.9885,3.6596,2006.139,-35.2889,66.7138,2589.616
1450.1,268.5985,334.3366,301.4676,-999.25,32.1231,108.153,627.9553,3.0644,3.991,1977.8201,-35.6285,68.959,2584.1479
1450.2,268.7086,336.8877,302.7981,-999.25,31.5997,111.3393,627.1913,3.1857,4.2671,1959.0151,-28.9212,70.1337,2579.5938
1450.3,268.8229,340.3846,304.6038,-999.25,30.8852,113.4548,631.4244,3.3147,4.4183,1949.2229,-23.4901,70.5697,2577.0981
1450.4,268.838,344.0946,306.4663,-999.25,29.7139,113.0801,648.8223,3.421,4.2227,1961.9697,-21.9167,68.7253,2580.3254
1450.5,268.7495,348.1749,308.4622,-999.25,28.2266,110.6381,682.2341,3.4185,3.5661,2003.5385,-21.0801,63.6338,2591.1597
1450.6,268.7116,353.666,311.1888,-999.25,26.8486,107.7224,718.4446,3.3894,2.7881,2054.6636,-19.0533,57.749,2603.9966
1450.7,268.7883,360.5464,314.6674,-999.25,26.0106,104.0337,753.5983,3.3446,1.8793,2120.0752,-15.2049,51.3204,2618.9912
